date,district,cases
2025-05-07,Dera Ghazi Khan,71
2025-05-08,Dera Ghazi Khan,76
2025-05-09,Dera Ghazi Khan,71
2025-05-10,Dera Ghazi Khan,66
2025-05-11,Dera Ghazi Khan,60
2025-05-12,Dera Ghazi Khan,88
2025-05-13,Dera Ghazi Khan,75
2025-05-14,Dera Ghazi Khan,52
2025-05-15,Dera Ghazi Khan,68
2025-05-16,Dera Ghazi Khan,88
2025-05-17,Dera Ghazi Khan,76
2025-05-18,Dera Ghazi Khan,56
2025-05-19,Dera Ghazi Khan,76
2025-05-20,Dera Ghazi Khan,70
2025-05-21,Dera Ghazi Khan,86
2025-05-22,Dera Ghazi Khan,91
2025-05-23,Dera Ghazi Khan,75
2025-05-24,Dera Ghazi Khan,84
2025-05-25,Dera Ghazi Khan,85
2025-05-26,Dera Ghazi Khan,82
2025-05-27,Dera Ghazi Khan,84
2025-05-28,Dera Ghazi Khan,62
2025-05-29,Dera Ghazi Khan,70
2025-05-30,Dera Ghazi Khan,54
2025-05-31,Dera Ghazi Khan,62
2025-06-01,Dera Ghazi Khan,54
2025-06-02,Dera Ghazi Khan,67
2025-06-03,Dera Ghazi Khan,56
2025-06-04,Dera Ghazi Khan,56
2025-06-05,Dera Ghazi Khan,58
2025-06-06,Dera Ghazi Khan,59
2025-06-07,Dera Ghazi Khan,64
2025-06-08,Dera Ghazi Khan,77
2025-06-09,Dera Ghazi Khan,61
2025-06-10,Dera Ghazi Khan,76
2025-06-11,Dera Ghazi Khan,75
2025-06-12,Dera Ghazi Khan,52
2025-06-13,Dera Ghazi Khan,85
2025-06-14,Dera Ghazi Khan,79
2025-06-15,Dera Ghazi Khan,67
2025-06-16,Dera Ghazi Khan,62
2025-06-17,Dera Ghazi Khan,65
2025-06-18,Dera Ghazi Khan,68
2025-06-19,Dera Ghazi Khan,91
2025-06-20,Dera Ghazi Khan,63
2025-06-21,Dera Ghazi Khan,75
2025-06-22,Dera Ghazi Khan,82
2025-06-23,Dera Ghazi Khan,67
2025-06-24,Dera Ghazi Khan,74
2025-06-25,Dera Ghazi Khan,70
2025-06-26,Dera Ghazi Khan,80
2025-06-27,Dera Ghazi Khan,66
2025-06-28,Dera Ghazi Khan,68
2025-06-29,Dera Ghazi Khan,69
2025-06-30,Dera Ghazi Khan,83
2025-07-01,Dera Ghazi Khan,99
2025-07-02,Dera Ghazi Khan,95
2025-07-03,Dera Ghazi Khan,98
2025-07-04,Dera Ghazi Khan,89
2025-07-05,Dera Ghazi Khan,95
2025-07-06,Dera Ghazi Khan,105
2025-07-07,Dera Ghazi Khan,91
2025-07-08,Dera Ghazi Khan,85
2025-07-09,Dera Ghazi Khan,113
2025-07-10,Dera Ghazi Khan,101
2025-07-11,Dera Ghazi Khan,84
2025-07-12,Dera Ghazi Khan,97
2025-07-13,Dera Ghazi Khan,89
2025-07-14,Dera Ghazi Khan,94
2025-07-15,Dera Ghazi Khan,92
2025-07-16,Dera Ghazi Khan,67
2025-07-17,Dera Ghazi Khan,82
2025-07-18,Dera Ghazi Khan,82
2025-07-19,Dera Ghazi Khan,108
2025-07-20,Dera Ghazi Khan,115
2025-07-21,Dera Ghazi Khan,78
2025-07-22,Dera Ghazi Khan,84
2025-07-23,Dera Ghazi Khan,82
2025-07-24,Dera Ghazi Khan,86
2025-07-25,Dera Ghazi Khan,76
2025-07-26,Dera Ghazi Khan,88
2025-07-27,Dera Ghazi Khan,84
2025-07-28,Dera Ghazi Khan,92
2025-07-29,Dera Ghazi Khan,97
2025-07-30,Dera Ghazi Khan,76
2025-07-31,Dera Ghazi Khan,79
2020-03-01,Gwadar,4
2020-03-02,Gwadar,6
2020-03-03,Gwadar,3
2020-03-04,Gwadar,1
2020-03-05,Gwadar,3
2020-03-06,Gwadar,2
2020-03-07,Gwadar,3
2020-03-08,Gwadar,2
2020-03-09,Gwadar,5
2020-03-10,Gwadar,1
2020-03-11,Gwadar,3
2020-03-12,Gwadar,3
2020-03-13,Gwadar,4
2020-03-14,Gwadar,1
2020-03-15,Gwadar,3
2020-03-16,Gwadar,3
2020-03-17,Gwadar,1
2020-03-18,Gwadar,3
2020-03-19,Gwadar,7
2020-03-20,Gwadar,3
2020-03-21,Gwadar,4
2020-03-22,Gwadar,2
2020-03-23,Gwadar,2
2020-03-24,Gwadar,1
2020-03-25,Gwadar,1
2020-03-26,Gwadar,4
2020-03-27,Gwadar,6
2020-03-28,Gwadar,3
2020-03-29,Gwadar,1
2020-03-30,Gwadar,1
2020-03-31,Gwadar,0
2020-04-01,Gwadar,5
2020-04-02,Gwadar,6
2020-04-03,Gwadar,4
2020-04-04,Gwadar,4
2020-04-05,Gwadar,3
2020-04-06,Gwadar,8
2020-04-07,Gwadar,6
2020-04-08,Gwadar,2
2020-04-09,Gwadar,6
2020-04-10,Gwadar,6
2020-04-11,Gwadar,4
2020-04-12,Gwadar,4
2020-04-13,Gwadar,6
2020-04-14,Gwadar,6
2020-04-15,Gwadar,11
2020-04-16,Gwadar,6
2020-04-18,Gwadar,8
2020-04-19,Gwadar,4
2020-04-20,Gwadar,7
2020-04-21,Gwadar,5
2020-04-22,Gwadar,6
2020-04-23,Gwadar,4
2020-04-24,Gwadar,10
2020-04-25,Gwadar,5
2020-04-26,Gwadar,3
2020-04-27,Gwadar,10
2020-04-28,Gwadar,7
2020-04-29,Gwadar,9
2020-04-30,Gwadar,2
2020-05-01,Gwadar,5
2020-05-02,Gwadar,4
2020-05-03,Gwadar,5
2020-05-04,Gwadar,12
2020-05-05,Gwadar,11
2020-05-06,Gwadar,5
2020-05-07,Gwadar,10
2020-05-08,Gwadar,9
2020-05-09,Gwadar,9
2020-05-10,Gwadar,7
2020-05-11,Gwadar,11
2020-05-12,Gwadar,7
2020-05-13,Gwadar,4
2020-05-14,Gwadar,3
2020-05-15,Gwadar,5
2020-05-16,Gwadar,7
2020-05-17,Gwadar,6
2020-05-18,Gwadar,6
2020-05-19,Gwadar,5
2020-05-20,Gwadar,10
2020-05-21,Gwadar,8
2020-05-22,Gwadar,7
2020-05-23,Gwadar,9
2020-05-24,Gwadar,8
2020-05-25,Gwadar,10
2020-05-26,Gwadar,3
2020-05-27,Gwadar,4
2020-05-28,Gwadar,7
2020-05-29,Gwadar,5
2020-05-30,Gwadar,7
2020-05-31,Gwadar,3
2020-06-01,Gwadar,6
2020-06-02,Gwadar,5
2020-06-03,Gwadar,4
2020-06-04,Gwadar,5
2020-06-05,Gwadar,5
2020-06-06,Gwadar,8
2020-06-07,Gwadar,1
2020-06-08,Gwadar,2
2020-06-09,Gwadar,2
2020-06-10,Gwadar,6
2020-06-11,Gwadar,8
2020-06-13,Gwadar,8
2020-06-14,Gwadar,5
2020-06-15,Gwadar,10
2020-06-16,Gwadar,5
2020-06-17,Gwadar,5
2020-06-18,Gwadar,5
2020-06-19,Gwadar,1
2020-06-20,Gwadar,9
2020-06-21,Gwadar,7
2020-06-22,Gwadar,3
2020-06-23,Gwadar,6
2020-06-24,Gwadar,5
2020-06-25,Gwadar,5
2020-06-26,Gwadar,8
2020-06-27,Gwadar,5
2020-06-28,Gwadar,11
2020-06-29,Gwadar,9
2020-06-30,Gwadar,11
2020-07-01,Gwadar,6
2020-07-02,Gwadar,9
2020-07-03,Gwadar,8
2020-07-04,Gwadar,9
2020-07-05,Gwadar,11
2020-07-06,Gwadar,8
2020-07-07,Gwadar,8
2020-07-08,Gwadar,10
2020-07-09,Gwadar,8
2020-07-10,Gwadar,5
2020-07-11,Gwadar,12
2020-07-12,Gwadar,5
2020-07-13,Gwadar,5
2020-07-14,Gwadar,7
2020-07-15,Gwadar,10
2020-07-16,Gwadar,6
2020-07-17,Gwadar,6
2020-07-18,Gwadar,9
2020-07-19,Gwadar,9
2020-07-20,Gwadar,9
2020-07-21,Gwadar,6
2020-07-22,Gwadar,11
2020-07-23,Gwadar,4
2020-07-24,Gwadar,7
2020-07-25,Gwadar,14
2020-07-26,Gwadar,10
2020-07-27,Gwadar,10
2020-07-28,Gwadar,8
2020-07-29,Gwadar,13
2020-07-30,Gwadar,10
2020-07-31,Gwadar,15
2020-08-01,Gwadar,12
2020-08-02,Gwadar,9
2020-08-03,Gwadar,13
2020-08-04,Gwadar,11
2020-08-05,Gwadar,7
2020-08-06,Gwadar,7
2020-08-07,Gwadar,13
2020-08-08,Gwadar,10
2020-08-09,Gwadar,10
2020-08-10,Gwadar,20
2020-08-11,Gwadar,16
2020-08-12,Gwadar,10
2020-08-13,Gwadar,13
2020-08-14,Gwadar,11
2020-08-15,Gwadar,15
2020-08-16,Gwadar,11
2020-08-17,Gwadar,19
2020-08-18,Gwadar,12
2020-08-19,Gwadar,16
2020-08-20,Gwadar,10
2020-08-21,Gwadar,19
2020-08-22,Gwadar,9
2020-08-23,Gwadar,15
2020-08-24,Gwadar,16
2020-08-25,Gwadar,13
2020-08-26,Gwadar,12
2020-08-27,Gwadar,15
2020-08-28,Gwadar,18
2020-08-29,Gwadar,16
2020-08-30,Gwadar,19
2020-08-31,Gwadar,6
2020-09-01,Gwadar,10
2020-09-02,Gwadar,12
2020-09-03,Gwadar,7
2020-09-04,Gwadar,14
2020-09-05,Gwadar,14
2020-09-06,Gwadar,9
2020-09-07,Gwadar,12
2020-09-08,Gwadar,8
2020-09-09,Gwadar,10
2020-09-10,Gwadar,9
2020-09-11,Gwadar,17
2020-09-12,Gwadar,9
2020-09-13,Gwadar,14
2020-09-14,Gwadar,13
2020-09-15,Gwadar,11
2020-09-16,Gwadar,16
2020-09-17,Gwadar,6
2020-09-18,Gwadar,9
2020-09-19,Gwadar,9
2020-09-20,Gwadar,9
2020-09-21,Gwadar,14
2020-09-22,Gwadar,10
2020-09-23,Gwadar,11
2020-09-24,Gwadar,16
2020-09-25,Gwadar,14
2020-09-26,Gwadar,9
2020-09-27,Gwadar,18
2020-09-28,Gwadar,7
2020-09-29,Gwadar,17
2020-09-30,Gwadar,8
2020-10-01,Gwadar,12
2020-10-02,Gwadar,12
2020-10-03,Gwadar,11
2020-10-04,Gwadar,12
2020-10-05,Gwadar,10
2020-10-06,Gwadar,14
2020-10-07,Gwadar,14
2020-10-08,Gwadar,8
2020-10-09,Gwadar,4
2020-10-10,Gwadar,8
2020-10-11,Gwadar,15
2020-10-12,Gwadar,17
2020-10-13,Gwadar,14
2020-10-14,Gwadar,11
2020-10-15,Gwadar,7
2020-10-16,Gwadar,8
2020-10-17,Gwadar,8
2020-10-18,Gwadar,15
2020-10-19,Gwadar,10
2020-10-20,Gwadar,13
2020-10-21,Gwadar,13
2020-10-22,Gwadar,14
2020-10-23,Gwadar,14
2020-10-24,Gwadar,11
2020-10-25,Gwadar,13
2020-10-26,Gwadar,6
2020-10-27,Gwadar,8
2020-10-28,Gwadar,4
2020-10-29,Gwadar,14
2020-10-30,Gwadar,11
2020-10-31,Gwadar,19
2020-11-01,Gwadar,5
2020-11-02,Gwadar,6
2020-11-03,Gwadar,6
2020-11-04,Gwadar,13
2020-11-05,Gwadar,7
2020-11-06,Gwadar,14
2020-11-07,Gwadar,9
2020-11-08,Gwadar,11
2020-11-09,Gwadar,6
2020-11-10,Gwadar,6
2020-11-11,Gwadar,8
2020-11-12,Gwadar,10
2020-11-13,Gwadar,9
2020-11-14,Gwadar,8
2020-11-15,Gwadar,6
2020-11-16,Gwadar,10
2020-11-17,Gwadar,7
2020-11-18,Gwadar,8
2020-11-19,Gwadar,7
2020-11-20,Gwadar,5
2020-11-21,Gwadar,5
2020-11-22,Gwadar,7
2020-11-23,Gwadar,7
2020-11-24,Gwadar,4
2020-11-25,Gwadar,6
2020-11-26,Gwadar,4
2020-11-27,Gwadar,2
2020-11-28,Gwadar,11
2020-11-29,Gwadar,8
2020-11-30,Gwadar,5
2020-12-01,Gwadar,6
2020-12-02,Gwadar,5
2020-12-03,Gwadar,3
2020-12-04,Gwadar,5
2020-12-05,Gwadar,5
2020-12-06,Gwadar,4
2020-12-07,Gwadar,3
2020-12-08,Gwadar,5
2020-12-09,Gwadar,3
2020-12-11,Gwadar,9
2020-12-12,Gwadar,8
2020-12-13,Gwadar,5
2020-12-14,Gwadar,3
2020-12-15,Gwadar,5
2020-12-16,Gwadar,3
2020-12-17,Gwadar,3
2020-12-18,Gwadar,2
2020-12-19,Gwadar,10
2020-12-20,Gwadar,4
2020-12-21,Gwadar,3
2020-12-22,Gwadar,2
2020-12-23,Gwadar,3
2020-12-24,Gwadar,7
2020-12-25,Gwadar,4
2020-12-26,Gwadar,3
2020-12-27,Gwadar,4
2020-12-28,Gwadar,3
2020-12-29,Gwadar,2
2020-12-30,Gwadar,3
2020-12-31,Gwadar,11
2021-01-01,Gwadar,2
2021-01-02,Gwadar,6
2021-01-03,Gwadar,3
2021-01-04,Gwadar,5
2021-01-05,Gwadar,5
2021-01-06,Gwadar,3
2021-01-07,Gwadar,2
2021-01-08,Gwadar,2
2021-01-09,Gwadar,4
2021-01-10,Gwadar,2
2021-01-11,Gwadar,2
2021-01-12,Gwadar,5
2021-01-13,Gwadar,2
2021-01-14,Gwadar,2
2021-01-15,Gwadar,2
2021-01-16,Gwadar,3
2021-01-17,Gwadar,2
2021-01-18,Gwadar,1
2021-01-19,Gwadar,7
2021-01-20,Gwadar,4
2021-01-21,Gwadar,6
2021-01-22,Gwadar,4
2021-01-23,Gwadar,4
2021-01-24,Gwadar,2
2021-01-25,Gwadar,1
2021-01-26,Gwadar,3
2021-01-27,Gwadar,7
2021-01-28,Gwadar,5
2021-01-29,Gwadar,3
2021-01-30,Gwadar,1
2021-01-31,Gwadar,2
2021-02-01,Gwadar,1
2021-02-02,Gwadar,2
2021-02-03,Gwadar,5
2021-02-04,Gwadar,4
2021-02-05,Gwadar,7
2021-02-06,Gwadar,7
2021-02-07,Gwadar,5
2021-02-08,Gwadar,0
2021-02-09,Gwadar,0
2021-02-10,Gwadar,3
2021-02-11,Gwadar,4
2021-02-12,Gwadar,0
2021-02-13,Gwadar,5
2021-02-14,Gwadar,0
2021-02-15,Gwadar,2
2021-02-16,Gwadar,1
2021-02-17,Gwadar,4
2021-02-18,Gwadar,4
2021-02-19,Gwadar,3
2021-02-20,Gwadar,5
2021-02-21,Gwadar,1
2021-02-22,Gwadar,3
2021-02-23,Gwadar,1
2021-02-24,Gwadar,3
2021-02-25,Gwadar,3
2021-02-26,Gwadar,5
2021-02-27,Gwadar,6
2021-02-28,Gwadar,6
2021-03-01,Gwadar,3
2021-03-02,Gwadar,2
2021-03-03,Gwadar,1
2021-03-04,Gwadar,3
2021-03-05,Gwadar,3
2021-03-06,Gwadar,4
2021-03-07,Gwadar,4
2021-03-08,Gwadar,7
2021-03-09,Gwadar,3
2021-03-10,Gwadar,4
2021-03-11,Gwadar,2
2021-03-12,Gwadar,1
2021-03-13,Gwadar,1
2021-03-14,Gwadar,4
2021-03-15,Gwadar,1
2021-03-16,Gwadar,3
2021-03-17,Gwadar,7
2021-03-18,Gwadar,4
2021-03-19,Gwadar,0
2021-03-20,Gwadar,5
2021-03-21,Gwadar,3
2021-03-22,Gwadar,4
2021-03-23,Gwadar,3
2021-03-24,Gwadar,3
2021-03-25,Gwadar,3
2021-03-26,Gwadar,5
2021-03-27,Gwadar,1
2021-03-28,Gwadar,2
2021-03-29,Gwadar,5
2021-03-30,Gwadar,4
2021-03-31,Gwadar,4
2021-04-01,Gwadar,10
2021-04-02,Gwadar,5
2021-04-03,Gwadar,7
2021-04-04,Gwadar,10
2021-04-05,Gwadar,7
2021-04-06,Gwadar,4
2021-04-07,Gwadar,6
2021-04-08,Gwadar,8
2021-04-09,Gwadar,10
2021-04-10,Gwadar,10
2021-04-11,Gwadar,6
2021-04-12,Gwadar,6
2021-04-13,Gwadar,6
2021-04-14,Gwadar,7
2021-04-15,Gwadar,4
2021-04-16,Gwadar,5
2021-04-17,Gwadar,7
2021-04-18,Gwadar,1
2021-04-19,Gwadar,5
2021-04-20,Gwadar,3
2021-04-21,Gwadar,7
2021-04-22,Gwadar,8
2021-04-23,Gwadar,7
2021-04-24,Gwadar,2
2021-04-25,Gwadar,6
2021-04-26,Gwadar,5
2021-04-27,Gwadar,6
2021-04-28,Gwadar,6
2021-04-29,Gwadar,9
2021-04-30,Gwadar,6
2021-05-01,Gwadar,7
2021-05-02,Gwadar,6
2021-05-03,Gwadar,2
2021-05-04,Gwadar,6
2021-05-05,Gwadar,10
2021-05-06,Gwadar,3
2021-05-07,Gwadar,12
2021-05-08,Gwadar,4
2021-05-09,Gwadar,5
2021-05-10,Gwadar,5
2021-05-11,Gwadar,8
2021-05-12,Gwadar,3
2021-05-13,Gwadar,9
2021-05-14,Gwadar,8
2021-05-15,Gwadar,6
2021-05-16,Gwadar,7
2021-05-17,Gwadar,5
2021-05-18,Gwadar,9
2021-05-19,Gwadar,10
2021-05-20,Gwadar,7
2021-05-21,Gwadar,4
2021-05-22,Gwadar,9
2021-05-23,Gwadar,11
2021-05-24,Gwadar,5
2021-05-25,Gwadar,8
2021-05-26,Gwadar,5
2021-05-27,Gwadar,6
2021-05-28,Gwadar,4
2021-05-29,Gwadar,15
2021-05-30,Gwadar,5
2021-05-31,Gwadar,9
2021-06-01,Gwadar,4
2021-06-02,Gwadar,7
2021-06-03,Gwadar,2
2021-06-04,Gwadar,5
2021-06-05,Gwadar,4
2021-06-06,Gwadar,3
2021-06-07,Gwadar,5
2021-06-08,Gwadar,8
2021-06-09,Gwadar,6
2021-06-10,Gwadar,7
2021-06-11,Gwadar,4
2021-06-12,Gwadar,3
2021-06-13,Gwadar,0
2021-06-14,Gwadar,9
2021-06-15,Gwadar,4
2021-06-16,Gwadar,10
2021-06-17,Gwadar,7
2021-06-18,Gwadar,7
2021-06-19,Gwadar,4
2021-06-20,Gwadar,10
2021-06-21,Gwadar,4
2021-06-22,Gwadar,3
2021-06-23,Gwadar,10
2021-06-24,Gwadar,10
2021-06-25,Gwadar,3
2021-06-26,Gwadar,4
2021-06-27,Gwadar,7
2021-06-28,Gwadar,7
2021-06-29,Gwadar,5
2021-06-30,Gwadar,5
2021-07-01,Gwadar,14
2021-07-02,Gwadar,8
2021-07-03,Gwadar,8
2021-07-04,Gwadar,6
2021-07-05,Gwadar,10
2021-07-06,Gwadar,4
2021-07-07,Gwadar,9
2021-07-08,Gwadar,8
2021-07-09,Gwadar,4
2021-07-10,Gwadar,5
2021-07-11,Gwadar,9
2021-07-12,Gwadar,12
2021-07-13,Gwadar,12
2021-07-14,Gwadar,7
2021-07-15,Gwadar,9
2021-07-16,Gwadar,9
2021-07-17,Gwadar,6
2021-07-18,Gwadar,3
2021-07-19,Gwadar,8
2021-07-20,Gwadar,7
2021-07-21,Gwadar,10
2021-07-22,Gwadar,10
2021-07-23,Gwadar,9
2021-07-24,Gwadar,7
2021-07-25,Gwadar,5
2021-07-26,Gwadar,7
2021-07-27,Gwadar,6
2021-07-28,Gwadar,7
2021-07-29,Gwadar,9
2021-07-30,Gwadar,10
2021-07-31,Gwadar,6
2021-08-01,Gwadar,17
2021-08-02,Gwadar,20
2021-08-03,Gwadar,11
2021-08-04,Gwadar,14
2021-08-05,Gwadar,13
2021-08-06,Gwadar,22
2021-08-07,Gwadar,14
2021-08-08,Gwadar,13
2021-08-09,Gwadar,10
2021-08-10,Gwadar,7
2021-08-11,Gwadar,12
2021-08-12,Gwadar,9
2021-08-13,Gwadar,14
2021-08-14,Gwadar,14
2021-08-15,Gwadar,13
2021-08-16,Gwadar,12
2021-08-17,Gwadar,16
2021-08-18,Gwadar,18
2021-08-19,Gwadar,11
2021-08-20,Gwadar,15
2021-08-21,Gwadar,4
2021-08-22,Gwadar,21
2021-08-23,Gwadar,13
2021-08-24,Gwadar,17
2021-08-25,Gwadar,6
2021-08-26,Gwadar,11
2021-08-27,Gwadar,12
2021-08-28,Gwadar,10
2021-08-29,Gwadar,12
2021-08-30,Gwadar,14
2021-08-31,Gwadar,14
2021-09-01,Gwadar,10
2021-09-02,Gwadar,8
2021-09-03,Gwadar,15
2021-09-04,Gwadar,17
2021-09-05,Gwadar,11
2021-09-06,Gwadar,8
2021-09-07,Gwadar,17
2021-09-08,Gwadar,14
2021-09-09,Gwadar,11
2021-09-10,Gwadar,20
2021-09-11,Gwadar,8
2021-09-12,Gwadar,18
2021-09-13,Gwadar,8
2021-09-14,Gwadar,16
2021-09-15,Gwadar,12
2021-09-16,Gwadar,12
2021-09-17,Gwadar,9
2021-09-18,Gwadar,14
2021-09-19,Gwadar,12
2021-09-20,Gwadar,11
2021-09-21,Gwadar,8
2021-09-22,Gwadar,26
2021-09-23,Gwadar,17
2021-09-24,Gwadar,15
2021-09-25,Gwadar,11
2021-09-26,Gwadar,12
2021-09-27,Gwadar,5
2021-09-28,Gwadar,8
2021-09-29,Gwadar,9
2021-09-30,Gwadar,10
2021-10-01,Gwadar,6
2021-10-02,Gwadar,11
2021-10-03,Gwadar,7
2021-10-04,Gwadar,13
2021-10-05,Gwadar,12
2021-10-06,Gwadar,9
2021-10-07,Gwadar,16
2021-10-08,Gwadar,10
2021-10-09,Gwadar,8
2021-10-10,Gwadar,9
2021-10-11,Gwadar,8
2021-10-12,Gwadar,14
2021-10-13,Gwadar,19
2021-10-14,Gwadar,8
2021-10-15,Gwadar,7
2021-10-16,Gwadar,13
2021-10-17,Gwadar,12
2021-10-18,Gwadar,13
2021-10-19,Gwadar,12
2021-10-20,Gwadar,10
2021-10-21,Gwadar,13
2021-10-22,Gwadar,15
2021-10-23,Gwadar,19
2021-10-24,Gwadar,12
2021-10-25,Gwadar,16
2021-10-26,Gwadar,7
2021-10-27,Gwadar,3
2021-10-28,Gwadar,10
2021-10-29,Gwadar,9
2021-10-30,Gwadar,16
2021-10-31,Gwadar,5
2021-11-01,Gwadar,11
2021-11-02,Gwadar,3
2021-11-03,Gwadar,7
2021-11-04,Gwadar,7
2021-11-05,Gwadar,10
2021-11-06,Gwadar,8
2021-11-07,Gwadar,5
2021-11-08,Gwadar,3
2021-11-09,Gwadar,3
2021-11-10,Gwadar,11
2021-11-11,Gwadar,10
2021-11-12,Gwadar,6
2021-11-13,Gwadar,6
2021-11-14,Gwadar,11
2021-11-15,Gwadar,18
2021-11-16,Gwadar,11
2021-11-17,Gwadar,11
2021-11-18,Gwadar,10
2021-11-19,Gwadar,8
2021-11-20,Gwadar,5
2021-11-21,Gwadar,16
2021-11-22,Gwadar,9
2021-11-23,Gwadar,4
2021-11-24,Gwadar,6
2021-11-25,Gwadar,6
2021-11-26,Gwadar,7
2021-11-27,Gwadar,6
2021-11-28,Gwadar,4
2021-11-29,Gwadar,8
2021-11-30,Gwadar,9
2021-12-01,Gwadar,4
2021-12-02,Gwadar,6
2021-12-03,Gwadar,5
2021-12-04,Gwadar,5
2021-12-05,Gwadar,7
2021-12-06,Gwadar,4
2021-12-07,Gwadar,5
2021-12-08,Gwadar,7
2021-12-09,Gwadar,8
2021-12-10,Gwadar,2
2021-12-11,Gwadar,7
2021-12-12,Gwadar,3
2021-12-13,Gwadar,10
2021-12-14,Gwadar,3
2021-12-15,Gwadar,4
2021-12-16,Gwadar,4
2021-12-17,Gwadar,6
2021-12-18,Gwadar,7
2021-12-19,Gwadar,2
2021-12-20,Gwadar,2
2021-12-21,Gwadar,4
2021-12-22,Gwadar,2
2021-12-23,Gwadar,4
2021-12-24,Gwadar,7
2021-12-25,Gwadar,1
2021-12-26,Gwadar,3
2021-12-27,Gwadar,3
2021-12-28,Gwadar,2
2021-12-29,Gwadar,2
2021-12-30,Gwadar,5
2021-12-31,Gwadar,5
2022-01-01,Gwadar,6
2022-01-02,Gwadar,3
2022-01-03,Gwadar,6
2022-01-04,Gwadar,1
2022-01-05,Gwadar,3
2022-01-06,Gwadar,1
2022-01-07,Gwadar,3
2022-01-08,Gwadar,5
2022-01-09,Gwadar,4
2022-01-10,Gwadar,0
2022-01-11,Gwadar,3
2022-01-12,Gwadar,8
2022-01-13,Gwadar,3
2022-01-14,Gwadar,1
2022-01-15,Gwadar,3
2022-01-16,Gwadar,3
2022-01-17,Gwadar,3
2022-01-18,Gwadar,3
2022-01-19,Gwadar,2
2022-01-20,Gwadar,3
2022-01-21,Gwadar,5
2022-01-22,Gwadar,4
2022-01-23,Gwadar,3
2022-01-24,Gwadar,6
2022-01-25,Gwadar,1
2022-01-26,Gwadar,3
2022-01-27,Gwadar,2
2022-01-28,Gwadar,1
2022-01-29,Gwadar,2
2022-01-30,Gwadar,4
2022-01-31,Gwadar,1
2022-02-01,Gwadar,4
2022-02-02,Gwadar,4
2022-02-03,Gwadar,5
2022-02-04,Gwadar,7
2022-02-05,Gwadar,1
2022-02-06,Gwadar,4
2022-02-07,Gwadar,1
2022-02-08,Gwadar,2
2022-02-09,Gwadar,2
2022-02-10,Gwadar,4
2022-02-11,Gwadar,2
2022-02-12,Gwadar,5
2022-02-13,Gwadar,5
2022-02-14,Gwadar,6
2022-02-15,Gwadar,3
2022-02-16,Gwadar,2
2022-02-17,Gwadar,4
2022-02-18,Gwadar,2
2022-02-19,Gwadar,5
2022-02-20,Gwadar,2
2022-02-21,Gwadar,4
2022-02-22,Gwadar,0
2022-02-23,Gwadar,1
2022-02-24,Gwadar,4
2022-02-25,Gwadar,3
2022-02-26,Gwadar,5
2022-02-27,Gwadar,1
2022-02-28,Gwadar,2
2022-03-01,Gwadar,2
2022-03-02,Gwadar,3
2022-03-03,Gwadar,2
2022-03-04,Gwadar,3
2022-03-05,Gwadar,4
2022-03-06,Gwadar,0
2022-03-07,Gwadar,1
2022-03-08,Gwadar,6
2022-03-09,Gwadar,2
2022-03-10,Gwadar,3
2022-03-11,Gwadar,3
2022-03-12,Gwadar,3
2022-03-13,Gwadar,4
2022-03-14,Gwadar,2
2022-03-15,Gwadar,3
2022-03-16,Gwadar,4
2022-03-17,Gwadar,3
2022-03-18,Gwadar,1
2022-03-19,Gwadar,4
2022-03-20,Gwadar,1
2022-03-21,Gwadar,2
2022-03-22,Gwadar,0
2022-03-23,Gwadar,4
2022-03-24,Gwadar,3
2022-03-25,Gwadar,5
2022-03-26,Gwadar,4
2022-03-27,Gwadar,2
2022-03-28,Gwadar,7
2022-03-29,Gwadar,0
2022-03-30,Gwadar,4
2022-03-31,Gwadar,2
2022-04-01,Gwadar,5
2022-04-02,Gwadar,3
2022-04-03,Gwadar,7
2022-04-04,Gwadar,7
2022-04-05,Gwadar,7
2022-04-06,Gwadar,6
2022-04-07,Gwadar,3
2022-04-08,Gwadar,6
2022-04-09,Gwadar,2
2022-04-10,Gwadar,3
2022-04-11,Gwadar,9
2022-04-12,Gwadar,9
2022-04-13,Gwadar,7
2022-04-14,Gwadar,1
2022-04-15,Gwadar,5
2022-04-16,Gwadar,3
2022-04-17,Gwadar,8
2022-04-18,Gwadar,8
2022-04-19,Gwadar,3
2022-04-20,Gwadar,5
2022-04-21,Gwadar,8
2022-04-22,Gwadar,5
2022-04-23,Gwadar,7
2022-04-24,Gwadar,7
2022-04-25,Gwadar,9
2022-04-26,Gwadar,5
2022-04-27,Gwadar,6
2022-04-28,Gwadar,2
2022-04-29,Gwadar,6
2022-04-30,Gwadar,2
2022-05-01,Gwadar,2
2022-05-02,Gwadar,6
2022-05-03,Gwadar,8
2022-05-04,Gwadar,3
2022-05-05,Gwadar,3
2022-05-06,Gwadar,8
2022-05-07,Gwadar,6
2022-05-08,Gwadar,6
2022-05-09,Gwadar,9
2022-05-10,Gwadar,10
2022-05-11,Gwadar,12
2022-05-12,Gwadar,8
2022-05-13,Gwadar,5
2022-05-14,Gwadar,10
2022-05-15,Gwadar,6
2022-05-16,Gwadar,5
2022-05-17,Gwadar,2
2022-05-18,Gwadar,10
2022-05-19,Gwadar,2
2022-05-20,Gwadar,11
2022-05-21,Gwadar,9
2022-05-22,Gwadar,8
2022-05-23,Gwadar,2
2022-05-24,Gwadar,9
